"HALLBERG","ENGLAND"
"de schrive","Belgium"
"Raul","JEOVANI"
"Tritt","Freed"
"Meckstroth","NICKELL"
"Wang WF","China"
"Multon ","ZIMMERMANN"
"Giubilo","Tennis RM- Lanciano"
"Stubb","Asparagus"
"J. Levin","Narasimhan"
"ATTANASIO ","VILLA FABBRICHE"
"Tritt","TRITT"
"Zimmermann","LEVY"
"LARSEN","MELTZER"
"Baroni","ITALIA JUNIORS"
"Panina","Gudok-2"
"Fager","SWEDEN"
"d_Ovidio","FRANCE"
"V. BESSIS","France"
"ERKAN","Turkey"
"HANLON","IRELAND"
"ASBI","INDONESIA"
"Lavery","NIBU"
"Verbeek","Netherlands"
"P SCHALTZ","SCHALTZ"
"niemanis","Latvia"
"EFRAIMSSON","SWEDEN"
"KLUKOWSKI","POLAND Wroclaw"
"P O","Milner"
"Yeh Cen","Chinese Taipei"
"Pepsi","Pszczola"
"THOMASSEN","REKSTAD"
"Babickas","LITHUANIA"
"Roger","USA A"
"Drewski","Lewis"
"Askgaard","Denmark"
"Dai JM","China"
"BREED","USA"
"SCHOLLARD","Netherlands"
"Kang Meng","Shou Chuang Club"
"Jakab","GERO"
"Romanovich","Team 2"
"LAVINGS","AUSTRALIA"
"CULLIN P","VENTIN"
"Welland","Fleisher"
"SIMOMS","DUTCH WOMEN"
"Fantoni","Kamil"
"Ming Sun","CHINA LADIES"
"Collier","England"
"eide","Norway"
"Stretz","Grenthe"
"Patrick Hu","Chinese Taipei"
"Pritchard","Kaya"
"Glickman","Meckstroth"
"Liu Y","Liaoning Ladies"
"ROVYSHYN","Ukraine"
"T.K.Roy","BIMAL SICKA"
"M Tan","Otvosi"
"ZIA","ZIA"
"M Mullamph","Oz Players"
"M Moss","Beatty"
"Sundarram ","Texan Aces"
"D'Avossa","Bridge Allegra ITA"
"RODRIGUES","Brum"
"Dubinin","POLAND/RUSSIA"
"D Bakhshi","NEDUK"
"Shih J. Y","Chinese Taipei"
"Patrick","Ambassador"
"D KOWALSKI","ARASZKIEWICZ"
"Imai","No Problem"
"RIMSTEDT S","SWEDEN"
"ZACK","Israel"
"Szappanos","HUNGARY"
"BOCCHI","ALLEGRA "
"Duboin","Bridge Allegra ITA"
"Milavec","Austria"
"Stuurman","Delft"
"SUNDARAM","TexanAces"
"BLAKSET","SCHALTZ "
"Neill","Burke"
"Brogeland","NORWAY"
"Shi Miao","Ke Bi Ya"
"ZAREMBA","Consus Kalisz"
"ZMUDA","CONNECTOR"
"H Lukito","Syabas Gabriel - UI"
"Nunes","Zimmerman"
"FRANCESCHE","France"
"laffineur","Friedland BC"
"JOHANSEN","HEIMDAL BK"
"Subir","Sree Cement"
"Seamon","MAHAFFEY"
"Li Jin","China Macau"
"Uuri-Oja","Finland"
"S. Cohen","Onstott"
"P.Huang","Yeh Brothers"
"Zhu Ping","Jie Fang He Ji"
"ERLINGSSON","ICELAND"
"Narkiewicz","Team 2"
"Rase","PERO"
"KVANGRAVEN","NORWAY"
"Thompson","Oz Players"
"MADALA","Italy 1"
"YALCIN","RIBITAS"
"Chan Yiu","KOREA Happy Bridge"
"BREWIAK","POLAND"
"Puczynski","Poland"
"Clegg","Ireland"
"HAMILTON F","USA 1"
"GOLD","ALLFREY"
"Breed","Moss"
"Short","Scotland"
"P Hackett","Hakett"
"Fauconnier","Dantan"
"RORING F","East Kalimantan"
"Gawez","Wroclaw"
"Intonti","BC. MI. - D'AVOSSA"
"Becker","Schwartz"
"Koistinen","FINLAND"
"Willenken","SCHWARTZ"
"Cohen","Meltzer"
"CASTELLO B","BRAZIL"
"Avon","Avon"
"Kolesnik","Weinstein"
"Li JH","Jiangsu Qiaoxie"
"Eriksen","BK 83 Slagelse"
"Paulissen","Modalfa"
"Cronier B.","CRONIER"
"Bahnik","Seniori"
"MARIANI","FORNACIARI"
"Lasocki","TOPEKO"
"SABBATINI","GAGLIARDI - RM"
"de Monval","de Monval"
"Andrea","France"
"Wilkinson","Scotland"
"R Goldenfi","Team 1"
"Waterlow","Hasenson"
"Courtney","Australia"
"GOLIN","BRENO"
"Jie Li","Yeh Bros II"
"Marani","Dellecavakis"
"DI FEBO","PESCARA BRIDGE"
"O'Gorman","Ireland"
"HAUGHIE","Australia"
"DeMartino","DeMartino"
"FORNACIARI","REGGIO EMILIA"
"ME ARGENT","CANADA"
"BURAS","Araszkiewicz"
"Zhou FW","Shan Xi Qin Lian"
"Yeh","Yeh"
"Hegedus","HUNGARY"
"South","WHY NOT"
"Apteker","South Africa"
"Jiang YL","Sichuan Ladies"
"Reistadt","Norway"
"Wittes","Mancuso"
"Santje","Indonesia"
"Sbarigia","NBI Roma - Sbarigia"
"Lakatos","GAMAX"
"Kilvington","Melbourne 4"
"Ucar","Ergil"
"Ming-Sun","CHINA"
"Helgemo","Strul"
"Dmitri","nature (Dmitri)"
"Brede","Krakow"
"Feldman","Robinson"
"RADEV","Rxdkov"
"BASILE","ASD REGGIO EMILIA"
"Rifa'i","KOTA MATARAM"
"WOOLSEY Ki","USA 1"
"Kowalski","Team 1"
"Sabbatini","Torino Allegra"
"Ritmeijer","Maastricht"
"Popova","Batman"
"Dean Sole","Gruschow"
"KALISH","KALISH"
"Shen","Yeh"
"PETROVA","Bulgaria"
"Jacob T.","Bridge Akarana"
"Rigaud","Delfour"
"W.K.Lai","Hong Kong"
"He ZY","Yi Tong"
"Mooney","North Ire"
"D'AVOSSA","BCAT - ITALY"
"B. Cohen","Welland"
"CHUBAROVA ","RUSSIA"
"J Hop","Netherlands"
"Macdougall","Team 2"
"ZALESKI","Zaleski"
"Wang YH","Xin Zhu"
"VELECKY","Slovakia"
"BRENNER Di","BRAZIL"
"Pilch","SAKURA"
"V Manoppo","West Java"
"JasonH","De Botton"
"Orlovich","Belarus"
"Kirby","CBAI"
"SPanelewen","National Open Team"
"De Wijs S","NET"
"YAMADA Aki","JAPAN"
"Mistretta","Italy"
"Buratti","Ventin"
"E.Gladysh","Russia"
"BENDIKS","MARUPE"
"Sun Ming","Ke Bi Ya"
"Stockdale","England"
"GILLETTE","TRINIDAD&TOBAGO"
"bddream","NTU"
"Yiu","Hong Kong"
"Olech","DANIEL"
"D BILDE","DENMARK"
"Zhao Jie","China"
"Handojo","Bhineka Garuda"
"Akama","Tanaka"
"Dubinin","RUSSIA"
"Ju Hackett","de Botton"
"S Teshome","England"
"Santos","Portugal"
"Delle Cave","Fantonakis"
"NYSTRÖM","SWEDEN"
"Kemmer","Jokisch"
"Taufik A","Mitra Buana"
"Hirata","Japan"
"Nyberg","Lindstedt"
"Mike McNam","Yates"
"Djuricic B","Serbia"
"O HERBST","Israel"
"MEYERS","USA2"
"Austberg","Hauge"
"EGE","DENMARK"
"Brogeland","Ventin"
"Cormack","Lester"
"McGeorge J","Scotland"
"PSZCZOLA","Milner"
"Osborne","Badger"
"Gonca","Jelena"
"Ramondt","Croatie"
"HUANG","NEW ZEALAND"
"Schwartz","Israel Juniors"
"Ofir","Israel"
"Hallberg","Gillis"
"Molson","Canada"
"MOLSON","USA"
"C. Balicki","SYGNITY"
"STEGAROIU","GREEN EYES"
"G. Saina","Saina"
"Noldy","Geologi Timah"
"Pigeaud","FRANCE"
"Gladysh","Agressor"
"Shane Blan","Rigal"
"Hayashi","Japan 3"
"Baiche","BAICHE"
"AJAY KHARE","Sunil Machar"
"Winda S","Geologi Timah C"
"Pizza","San Giorgio Del San"
"Chambers","LYNCH"
"Benlian","VIALE"
"John Lavery","N Ireland"
"TOFFIER","FRANCE"
"M La Rover","Brasil"
"Guo ZH","Taiwan Wanghong"
"Brock","England"
"Harari","Il Fante di Fiori"
"Zind","Canada"
"Charlsen","Norway"
"JiangTong","Zhong Jian"
"P.SHRIDHAR","India Blues"
"GROTHEIM","Onstott"
"McCallum","Dinkin"
"J Atthey","England"
"RODWELL","USA1"
"Sarniak","GRUNT"
"Bramley","DEUTSCH"
"TARNOVSKI","BAREKET"
" P","AUSTRALIA"
"VERHEES","NETHERLANDS"
"Narkiewicz","DE BOTTON"
"GAROZZO","FORNACIARI"
"Bruggeman","Modalfa"
"Barbosa","Brum P"
"T.Verbeek","NS"
"Shugart","Shugart"
"Bert.Polii","Indonesia"
"Salama M","Chemla"
"JEANNIN-NA","FRANCE"
"Rodwell","O'Rourke"
"Townsend T","ENG"
"Willemsens","Netherlands"
"arjuna ","Nixon"
"R Klinger","Oz Players"
"Gawrys","Garsu Pasaulis"
"Walsh","Sowter"
"Tardy S.","Ellia"
"Rose Yan","China Lady"
"Herbest","Table 1"
"Hurd","Hampton"
"Wong Rui","Shenzhen"
"Hirst","Republic of Ireland"
"Fryklund","Sweden"
"Tranmer","NIreland"
"WOOLDRIDGE","SCHWARTZ"
"Groenenboo","Netherlands"
"Combescure","France"
"Hanlon","Global"
"hristov","BULGARIA"
"angelini","Angelini"
"SHIH Juei-","CHI TAIPEI"
"Li ZH","Shanghai Qi Che"
"LU","BEIJING TRINERGY"
"L.LEUFKENS","NETH. BLUE"
"DE WIJS","NETHERLANDS"
"MacKenzie","N Ireland"
"BAKER","BAKER"
"LEVY","BOMPIS"
"CHAO","CHINESE TAIPEI"
"matheson","Scotland"
"Vieira","Trinidad & Tobago"
"ZANASI","G.S. Allegra"
"Debarnot","Argentina"
"Ajay Khare","Manyawar"
"B Neill","Mixed"
"MUZZIO","ARGENTINA"
"Violet Liu","Chinese Taipei"
"Sacul","BNI IndonesiaSenior"
"Stewart","Kasle"
"MISZEWSKA","POLAND"
"A.Zmudzins","Sweden"
"Waterlow","Armstrong"
"K O'Connor","Ireland"
"Kamto","Djarum Super"
"GRUE","USA 2"
"QUANTIN","BLUMENTAL"
"JAGNIEWSKI","POLAND"
"Greco","O'ROURKE"
"The Farmer","Farmen"
"M. HISHMAT","Egypt"
"Karakolet","CHATEAU ROSSENOVO"
"Delivera","Robinson"
"Xiaofeng","Evertrust"
"Koistinen","JuuTools"
"Ruspa","RE - FORNACIARI"
"ARCZEWSKI","PAJAK"
"Michielsen","Lombard 2"
"B.Pollii","DKI JAYA"
"JennerO'Sh","McManus"
"DE MENDEZ","Switzerland"
"D Hoffman","Australia"
"Chen CC","Jiang You"
"Zhuang ZJ","China"
"Stefanov","BULGARIA"
"BOYD Peter","USA1"
"Constantin","Romania"
"Loo Choon ","Singapore Open"
"Burgess","Oz One"
"MikeGamble","Maksymetz"
"C. GOLIN","Italy"
"Haraldsson","ICELAND"
"Woolsey","Robinson"
"KWIECIEN","JAGNIEWSKI"
"H Lall","Mixed"
"Wijs","Ned White"
"SACCAVINI","Italy"
"Ginossar E","Israel"
"Proojen","Netherland"
"W K Chan","China Hongkong"
"Protonotar","Greece"
"Versace","TC Parioli ITA"
"Eskes","Team 2"
"Ponomareva","GRNC Russia"
"Jarosz","Krakow 2"
"M. PURI","Pakistan"
"BARAKAT","JORDAN"
"Zmudzinski","SIGNITY AZS PWR"
"Fisher","Israel U 25"
"Rahman","Riau"
"van Pr'jen","NEDUK"
"WU","CHINA"
"ARNIM Dani","GERMANY"
"Caspersen","Schaltz"
"Sartaj","Australia"
"Cao XL","Zhejiang"
"SHI","CHINA"
"BERKOWITZ ","USA 2"
"Toffier P","BLUMENTAL"
"Lauria","TC Parioli"
"Kamto","Djarum 1"
"WOOLDRIDGE","USA-2"
"Koluda","KADIMEX"
"Bian JS","Pu Dong"
"Hans","Oz open"
"Vllajnic","S&MN"
"M.Hirata","Yamada"
"P Gosney","LEIBOWITZ"
"Gill","NSW"
"Freeman","USA 1"
"VERSACE","Cayne"
"Teramaoto","SARA"
"SUBIR M","Shre Cement"
"Lutostansk","Araszkiewicz"
"Groeneboom","Israel"
"Azem","El Hazem"
"Munawar","DKI JAKARTA"
"DIAMOND","Scotland"
"D. Chen","Nan-Yuan"
"Fu","Chang"
"MEYER J-P.","CRONIER"
" M","Wales"
"Narkiewicz","POLAND"
"JEDIDI","Tunisia"
"Wladow E","Germany"
"KARPOV","ESTONIE"
"Visser","Netherland White"
"Branco Ped","BRAZIL"
"Miyakuni","Red Pork Cutlet"
"BURATTI","Italy"
"Bramleay","Robinson"
"B.Todi","Trumpak Rubber"
"Shugart","USA/EGYPT"
"Weinstein","USA"
"Balicki","Sygnity"
"Kiema","Finland"
"ROSENBERG","APOLLOSOYUZ"
"DJAJANEGAR","Indonesia"
"Laine","Pealinn"
"Zhao","CHINA"
"OLIVIERI","Italy"
"WEICHSEL","Fleisher"
"AUKEN","All Stars"
"Philipsen","Netherlands u 20"
"ARMANIS","LATVIA"
"Senior","Spring Fours"
"Versace","Weed - npc"
"Replinger","CHEMLA"
"WD Karamoy","Bhineka Garuda"
"G Gaspar","HOFFMAN"
"KF.Mak","China Hongkong"
"GUNEV","BULGARIA"
"CHAMBERS","ONSTOTT"
"Kapo","Albania"
"NICKELL","USA1"
"Zhou YD","Jinrongjia"
"Bompis M","BLUMENTAL"
"Polii","Indonesia Senior"
"Baroni","ITALY"
"Rosenberg","Fleisher"
"Corry","N Ireland"
"Avon","Lasserre"
"Trendafilo","AUTBUL"
"Von Arnim","Baker"
"JA HACKETT","ENGLAND"
"Zhang Qian","Gonghang Jinying"
"Versace","TC PARIORI"
"","Sweden"
"Liu Sidney","Weide"
"ste-marie","BLUMENTAL"
"Volker","Team 1"
"Plunkett","Northern Ireland"
"Bizer","LENA RUS"
"I. Yadlin","Isarel"
"Martinovic","BiH"
"Paulissen","NETHERLANDS"
"MAJUMDAR","INDIA"
"Komodo","Djarum Black"
"MAZZADI","PALMA - VILLA FABB."
"Jankova","Czech Republic"
"VALDES","VENETINA"
"SIMONSEN","FAROE ISLANDS"
"PIEDRA","ZURICH ENGE"
"Sementa","O'Rourke"
"BOJOH Lusj","INDONESIA"
"DWYER.K","USA"
"v Prooijen","Orange White"
"Sementa","Torino Allegra"
"S. Auken","Mixed"
"Cerreto","ROSTI"
"CERRETO","ZALESKI"
"Schifko","Peter Fredin"
"Hong ZC","Taiwan Longkatong"
"Fredin","Fredin"
"Cohler","Milner"
"ROMANOWSKY","ROSSARD"
"Bertens H","Netherlands"
"NYSTROM","Sweden"
"Mullamphy","New South Wales"
"KLUMPP","Germany"
"M.Kovacs","Hungary Senior"
"BRENNER. D","BRAZIL"
"HAMMAN","Nickell"
"K SANBORN","Baker"
"PIEKAREK P","GERMANY"
"Chen LJ","Tai Cang"
"Sandqvist","ENGLAND"
"fonteneau","ELLIA"
"BERKOWITZ","SCHWARTZ"
"Ivanchev","Botev-Vraca"
"Hou Xu","Zhong Jian"
"K Sasahira","SARA"
"Krasnossel","RUSSIA"
"South","Westra"
"Bowles","EBU"
"Dobrin","Russia"
"ATANASIO","VILLA FABBRICHE"
"Rosendorff","Australia"
"Auken","Joel"
"FERRARO","ALLEGRA"
"Greenslade","London"
"J.Huang","Chinese Taipei"
"Ran JR","Zhejiang Ladies"
"Sen","Turkey"
"BAKKEREN","Vriend"
"H Dhondy","Dhondy"
"Lev","MILNER"
"lien.o","USA"
"Amsel","BCOB"
"R Brown","ROI"
"Loper","Roheline lammas"
"Garner","USA 1"
"Grenthe.P","Naels"
"Hanna","Carruthers"
"balicki","Computerland POL"
"GROMOV","GRNC - RUSSIA"
"J MURCHAN","Northern Ireland"
"Luniewski","PETRO"
"ROUSSOS","GREECE"
"Pollack","Grabel"
"Cope","England"
"Molson","Firestone"
"ROBLES Jos","CHILE"
"Pattacini","Villa Fabbriche"
"SUCI","CENTRAL JAVA"
"LENGY","ISRAEL"
"Hans","New South Wales"
"Molenaar","Team 1"
"Korbel","Korbel"
"Terrettaz","NYON 1"
"Gaspar","Gaspar"
"Santoso","Djarum Super"
"Bakkeren","Orange green"
"Bizon","Team2"
"Karpov","Your name?"
"Dobbels","Belgium"
"WORLD","USA 1"
"Olech","PIETRASZEK"
"Giubilo","TEAM BLU"
"DI FEBO","ASD Pescara"
"GRECO","USA 2"
"Bessis  M.","Bessis"
"Berkowitz","LYNCH"
"ZHURAVEL","Belarus"
"L Stern","Brogeland"
"Woolsey","ROBINSON"
" Kang Chun","Chinese Taipei"
"Meckstroth","USA 2"
"ARUN JAIN","Arun Jain"
"KORENGKENG","INDONESIA"
"SADEK","SCHWARTZ"
"Tignel","Polytech"
"simpson.c","USA"
"Amoils","Grue"
"wawn","ACT"
"Brum P","Brum P"
"COMELLA","REGGIO EMILIA "
"Hendrawan","Djarum I"
"South","Belgium"
"Bruggemann","BC Star"
"Pepsi","Gordon"
"Del Monte","Shugart"
"MULLER","The Netherlands"
"LEVY Alain","Alain LEVY"
"L.Naber","Druva"
"Jason Hackett","ENGLAND"
"Janowski","PAJAK"
"Sikora","Poland U25"
"Schaltz","Denmark"
"GRANSTROM","Finland"
"Forrrester","Allfrey"
"FOGEL","PADOVA BR. S.S."
"Wasik","SPAIN"
"PETKANOV","Bulgaria"
"BEKKOUCHE ","DENMARK"
"ZHANG YU","CHINA 1"
"zmudzinski","Computerland POL"
"Sandqvist","Gold Cup"
"Schollaard","Modalfa"
"LEVITINA L","MAHAFFEY"
"Wold","Gordon"
"J Ebery","Haughie"
"WALKER","Steel"
"I.Yadlin","ISRAEL"
"van Gelder","Netherlands girls"
"Levin","ISRAEL"
"OZBAY","TURKEY"
"Smieszkol","Poland U20"
"WangHongli","CHINA Women"
"McDonald","Scotland"
"Mouiel","ZIMMERMAN"
"Chan","NSW"
"malinowski","Sandqvist"
"R DALAL","FORMIDABLES"
"Zatorski","Poland U25"
"SANI","MONACONF"
"Pilon","BOMPIS"
"Ze Barbosa","Camacho"
"Kupnicki","CONSUS Kalisz"
"Ivancic","Croatia"
"Stregaroiu","Romania"
"Giubilo","ANGELINI TCP - BOVE"
"TIMAKHOVIC","BELARUS"
"Szalay","Szalay"
"Zhao","China"
"WANG  Y","BEIJING TRINERGY"
"STRETZ","MEYER"
"CAMPOS Joa","BRAZIL"
"HARASIMOWI","AUKEN"
"HUGON E","FRANCE"
"JP Campos","Jeovani"
"Zwol","Vriend"
"N.Gartagan","GARTAGANIS"
"PILON","HOST FRANCE"
"MULLER","Netherlands"
"SUN","China"
"bertheau","Sweden"
"Li Xin","Beijing Shouchuang"
"ghionis","Zotos"
"H. MIURA","SARA"
"KARAKOLEV","Bulgaria"
"Bertheau","BERTHEAU"
"Dai JM","Qi Zhong"
"Willenken","Fleisher"
"BAREL","Israel"
"BERTENS","NETHERLANDS"
"Angelini","ITALY ANGELINI"
"East","GRENSIDE"
"BABSCH And","AUSTRIA"
"WILKINSON","New Zealans"
"Czerniewsk","Hassett"
"DUBOIN","G.S.ALLEGRA"
"Stamatov","Bulgaria"
"R. Lin","Nan-Yuan"
"Yang LX","Shouchuang"
"B.Gierulsk","Poland"
"Vainikonis","Lithuania"
"Wu MQ","Taiwan Wanghong"
"Cohen","Deutsch"
"Fu Zhong","China"
"D Ovidio","France"
"EBER","SOUTH AFRICA"
"Sasselli","RIBITAS"
"Stworzewic","Gary"
"Zlobich","AWAY"
"Colchimaro","DEMARTINO"
"Passell","Sherman npc"
"","FOUT"
"Bech","Sweden"
"shansheng","Beidike"
"Zhang ZH","Jin Rong Jia"
"BIEDER Wol","AUSTRIA"
"West","Colombia"
"Jovkov","Sevtopolis"
"R Temboure","France"
"PASMAN","NL WOMEN 1"
"East","Crash"
"Delmonte","Horwitz"
"Bocchi","Team Lavazza"
"","Netherlands Blue"
"M Kovacs","Hungary Senior"
"GWINNER","ZURICH ENGE"
"K.Dyke","Rothfield"
"Penfold","England"
"Pierkarek ","Germany"
"MECKSTROTH","USA-1"
"D.Jacob","Eisenberg"
"SCHALTZ P.","SCHALTZ"
"Bessis","France U25"
"FAIVRE","QUANTIN"
"Protrios","Rofoi"
"TOBING","DKI JAKARTA"
"Oursel","Gaviard"
"Ferguson","Lall"
"Brink","Orange"
"MARTYNEK J","PS CZ"
"Hansen","Denmark"
"GHAMRAWY M","EGYPT"
"Hopfler","AUSTRIA LIONS"
"T.Asbi","Indonesia"
"Duboin","Torino - Allegra"
"Oja","Druva"
"Lindermann","Fucik"
"brown","England"
"BOYD","USA 1"
"Kladt","Peirao"
"Maj M","POL"
"Walczak","EKO_AL"
"FANTUN","LEVY"
"Stamatov","VAN HELSING"
"Ventin. J.","Chagas"
"Bjerkan","Quinn"
"Zia","Auken"
"Duboin","Torino-Allegra"
"DEL GAUDIO","FIORETTI"
"ABOUCHANAB","RIBITAS"
"Wang XY","Zhejiang Jingfan"
"Vincent","East Java"
"Blumental","BLUMENTAL"
"Bianchedi","Argentina"
"Jones","WALES"
"HERBST I.","ISRMANY"
"De Wijs","Team Orange"
"Mancini","Bo - Tamburrini"
"Hongli Wan","CHINA LADIES"
"Mintz","Israel"
"BROWN","AUSTRALIA"
"Kater","KATER"
"mouttet","Ocean BC"
"GroenenBoo","Netherlands A"
"v Mechelen","Belgium"
"Mohtashami","Mohtashami"
"Levin","NARASIMHAN"
"Mark Lair","Mahaffey"
"Shimamura","Japan Ladies"
"Miladin I.","Croatia"
"Agrawal","India"
"Meckwell","Nickell"
"KANNINGAT","TEXAN ACES"
"DESAINTE_M","FRANCE"
"MOHR","FAROE ISLANDS"
"Kirovski","Macedonia"
"Itzik Galf","Netzer Shlomo"
"multon","France"
"Gudkov","Commandos"
"Himani","RA MA RA HIM"
"Macskasy","Hungary"
"Dmitri","Naturalists (Dmitri"
"J. Grue","Hollman"
"South","Kapadokya"
"Lair","Ozdil"
"Yamada","Fu-Zhao"
"Ruspa","RE - Fornaciari"
"Gao Zheng","Jiang You"
"Labaere V","BCOB - BELGIUM"
"GLADYSH","Bridge Club Real"
"Martens","EKO_AL"
"Zivkovic","NYON 1"
"TERAMOTO","JAPAN"
"A.Suriya","Thailand"
"Imakura","JAPAN YOI"
"Fonseca","Branco"
"PRICE Davi","ENGLAND"
"Umboh","Gorontalo"
"PELLEGRINI","Chagas"
"W van Zwol","NETHERLAND"
"Volcker","Paris Sud"
"MIHAILOV","BULGARIA"
"Shi HJ","Qi Zhong Club"
"Nosalska","BUSSE"
"Wang Wei","Kunshan Tingling"
"Mari C","Izisel"
"Lilley","Wyer"
"Walsh","Republic of Ireland"
"Harr","Farmen 2"
"Fagerlund","Nieminen"
"Shen.N.J","Dragon"
"Anthony","Djarum 2"
"Eliassen","Farmen 1"
"TUCZYNSKI","Poland"
"Berkovic","TESLA"
"Happer D","ENG"
"M Bessis","France"
"Jeleniewsk","Grunt"
"H.Miura","Japan-Czech"
"J. Grue","USA"
"MAJUMDER","INDIA"
"GUR OKAY","ASSAEL"
"lungu","Gruia"
"Hirata","JAPAN Yamada"
"VOLHEJN","CZECH REPUBLIC"
"Graversen","Denmark"
"CHARLSEN","DE BOTTON"
"Fohrer","Team 1"
"T.Hanlon","England and Pharon"
"Tobing","Syabas Gabrial-UI"
"Subhash G.","Formidables"
"Pinguello","Resegone LC-Bassini"
"NYEMTSEV","UKRAINE"
"Kautny","Austria"
"Vriend","Team 2"
"GRAY","BERMUDA"
"L Milne","Australia Youth"
"Sampaio","Chagas"
"J A George","PUTRA NASIONAL"
"De_Pablos","SPAIN"
"Levin","JACOBS"
"Klinger","Haughie"
"KHOKHLOV","Russia"
"SEQUEIRA","India"
"BARBACCIA","C.LO TENNIS PALERMO"
"Drijver","Ivatury"
"RADULESCU","Romania 2"
"VERHEES JR","NETHERLANDS"
"hand","Wales"
"Clayton","Waikato"
"chan","SA"
"LIE","NORWAY"
"D KOWALSKI","Araszkiewicz"
"Stefanov J","BUL"
"KOWALSKI","Araszkiewicz"
"Angelini","TC PARIOLI ANGELINI"
"Gerstman","KASLE"
"Nowosadzki","Polen"
"Nelson","England "
"Capes","Canada"
"Jedi","AUSTRALIA"
"BERTHEAU K","SWEDEN"
"SANDQVIST","ENGLAND"
"Stavrinos ","Levi"
"Hou Xue","San Chen"
"Cronier","FRANCE"
"TERRANEO","AUSTRIA"
"H Wang","CHINA LADIES"
"Mehilba","Egypt"
"RICCIARELL","RE - FORNACIARI"
"TARNOVSKI","Israel"
"Simons","NETHERLAND"
"Lorencs.M","LATVIA"
"Narkiewi","TOPEKO"
"Muller","NETHERLANDS"
"Wittes","Quinn"
"DHONDY Hea","ENGLAND"
"Olivieri","Siena"
"Riskin","LENA RUS"
"BURAS","BURAS"
"Allix","Neve"
"Lebi","Schermer"
"RODWELL","USA-1"
"Zawislak S","UNIA"
"Visschere","Belgium"
"Jagniewski","Kowalski"
"J.Bojoh","Palma Karya Mandiri"
"Muller","L' Orange"
"Bramley","Lynch"
"SUBASH GUP","FORMIDABLES"
"Brunner","England"
"Fantoni","TC PARIOLI ITA"
"Michielsen","Netherlands blue"
"Abdelfatta","Egypt"
"MATHESON","SCOTLAND"
"Hackett Ju","ENG"
"Ekeblad","USA 2"
"Jones D","Helle"
"BAYTOK","Turkey"
"Rodwell","Nickell"
"Balicki","Poland"
"Fantoni","Italy"
"South","Tallinn"
"Dyakov","BULGARIA"
"A Chakrede","Australia/India"
"Djinto.P","Palma Karya Mandiri"
"M. Breed","Quinn"
"Gjaldbaek","Blakset"
"Diaconescu","Bate Tot"
"P. Gosney","Australia"
"Tranmer","Northern Ireland"
"ROSENBERG","USA 1"
"Oliver","Green Team"
"Zindel","South Africa"
"Shur","Russia"
"Gu ZH","Pu Dong Club"
"Tobing","DKI Jaya"
"Lewis","Quinn"
"WOLPERT","USA1"
"Drijver","Drijver"
"M Kwieliel","Mixed"
"moraes","S Pessoa"
"Lall.J","USA"
"B.HARTONO","Djarum 1"
"HUNG","42"
"GLADYSH","Russia"
"Birman","Israel"
"Dwyer","Lien"
"DUMBOVICH","HUNGARY"
"Cope","SOUTH AFRICA"
"Marimon","Almirall"
"CHEMLA","FRANCE HOST"
"BOREVKOVIC","CROATIA"
"J.Sprung","Sprung"
"Chadwick","Watts"
"Malmstrom","Konga"
"Stefanov","Quantum"
"Zia","Welland"
"WELLAND","Henner-Welland"
"Levin","Narasimhan"
"Zheng YL","Jie Fang He Ji"
"M_Santos","SPAIN"
"PONCIONI G","BRAZIL"
"OHNO Kyoko","JAPAN"
"Picus","USA 1"
"BAKKEREN. ","NETHERLANDS"
"CHEN","CHINESE TAIPEI"
"Trishkin","Lions"
"KOWALSKI","MIROGLIO"
"de  caabot","Belgium"
"Marks","Kovacich"
"LINDOP","Canada"
"EISENBERG","USA"
"Tamburelli","B.C. Milano - Pozzi"
"Chen YH","Taiwan Longkatong"
"Bojoh","DKI Jaya"
"Bach","Rothfield"
"M.Reid","Down Under"
"Jeannin","Mohtashami"
"Dahlberg","Druva"
"Stokkvik","Farmen"
"STRETZ","PILON"
"x12345x","CCUB"
"GARRONE","TO - GARRONE"
"Buijs R","NET"
"Wang XY","Zhejiang Taizhou"
"Pedersen","Farmen 1"
"Manol Ilie","BULLGALIAN ALL STAR"
"He JD","Taiwan Jiangyou"
"Chagas","Mane"
"Lakatos","Gamax"
"zucchini","San Marino"
"Castello B","Brazil"
"M. Sun","CHINA"
"S.Sun","Beijing Trinergy"
"MEYERS","USA1"
"Pilch","Pacyfic"
"Montanari","NBI - Savelli"
"R. Richman","Australia"
"Diamond","Diamond"
"Lin HS","Taiwan Deppo"
"FAIGENBAUM","PILON"
"LINDERMANN","PURKARTHOFER"
"V Outred","Scotland"
"Chen ZL","Taiwan Deppo"
"Lorentz","Wyer"
"SCHALTZ","Denmark"
"Lall","Mixed"
"Leenhardt","Mejane"
"NEVE","FRANCE"
"VRIEZE","Netherlands"
"Kapayanidi","Zotos"
"Burn","DE BOTTON"
"ponomareva","Russia"
"Nikolenkov","Contact I"
"Zhong Fu","China SMEG"
"RUBENIS","SMILGAJS"
"WOLFF","Lynch"
"Hu JP","Jiangsu Qiaoxie"
"Slemr","CZECH REPUBLIC"
"Levin","USA"
"Chmurski","DWORAN"
"Lauria","T.C.P. Angelini"
"BUDKIN","Budkin"
"Boardman","New Zealand 1"
"vriend.b","NETHERLANDS"
